,Bitcoin,SnP 500
1991-11-26,,377.9599914550781
1991-11-27,,376.54998779296875
1991-11-29,,375.2200012207031
1991-12-02,,381.3999938964844
1991-12-03,,380.9599914550781
1991-12-04,,380.07000732421875
1991-12-05,,377.3900146484375
1991-12-06,,379.1000061035156
1991-12-09,,378.260009765625
1991-12-10,,377.8999938964844
1991-12-11,,377.70001220703125
1991-12-12,,381.54998779296875
1991-12-13,,384.4700012207031
1991-12-16,,384.4599914550781
1991-12-17,,382.739990234375
1991-12-18,,383.4800109863281
1991-12-19,,382.5199890136719
1991-12-20,,387.0400085449219
1991-12-23,,396.82000732421875
1991-12-24,,399.3299865722656
1991-12-26,,404.8399963378906
1991-12-27,,406.4599914550781
1991-12-30,,415.1400146484375
1991-12-31,,417.0899963378906
1992-01-02,,417.260009765625
1992-01-03,,419.3399963378906
1992-01-06,,417.9599914550781
1992-01-07,,417.3999938964844
1992-01-08,,418.1000061035156
1992-01-09,,417.6099853515625
1992-01-10,,415.1000061035156
1992-01-13,,414.3399963378906
1992-01-14,,420.44000244140625
1992-01-15,,420.7699890136719
1992-01-16,,418.2099914550781
1992-01-17,,418.8599853515625
1992-01-20,,416.3599853515625
1992-01-21,,412.6400146484375
1992-01-22,,418.1300048828125
1992-01-23,,414.9599914550781
1992-01-24,,415.4800109863281
1992-01-27,,414.989990234375
1992-01-28,,414.9599914550781
1992-01-29,,410.3399963378906
1992-01-30,,411.6199951171875
1992-01-31,,408.7799987792969
1992-02-03,,409.5299987792969
1992-02-04,,413.8500061035156
1992-02-05,,413.8399963378906
1992-02-06,,413.82000732421875
1992-02-07,,411.0899963378906
1992-02-10,,413.7699890136719
1992-02-11,,413.760009765625
1992-02-12,,417.1300048828125
1992-02-13,,413.69000244140625
1992-02-14,,412.4800109863281
1992-02-18,,407.3800048828125
1992-02-19,,408.260009765625
1992-02-20,,413.8999938964844
1992-02-21,,411.42999267578125
1992-02-24,,412.2699890136719
1992-02-25,,410.45001220703125
1992-02-26,,415.3500061035156
1992-02-27,,413.8599853515625
1992-02-28,,412.70001220703125
1992-03-02,,412.45001220703125
1992-03-03,,412.8500061035156
1992-03-04,,409.3299865722656
1992-03-05,,406.510009765625
1992-03-06,,404.44000244140625
1992-03-09,,405.2099914550781
1992-03-10,,406.8900146484375
1992-03-11,,404.0299987792969
1992-03-12,,403.8900146484375
1992-03-13,,405.8399963378906
1992-03-16,,406.3900146484375
1992-03-17,,409.5799865722656
1992-03-18,,409.1499938964844
1992-03-19,,409.79998779296875
1992-03-20,,411.29998779296875
1992-03-23,,409.9100036621094
1992-03-24,,408.8800048828125
1992-03-25,,407.5199890136719
1992-03-26,,407.8599853515625
1992-03-27,,403.5
1992-03-30,,403.0
1992-03-31,,403.69000244140625
1992-04-01,,404.2300109863281
1992-04-02,,400.5
1992-04-03,,401.54998779296875
1992-04-06,,405.5899963378906
1992-04-07,,398.05999755859375
1992-04-08,,394.5
1992-04-09,,400.6400146484375
1992-04-10,,404.2900085449219
1992-04-13,,406.0799865722656
1992-04-14,,412.3900146484375
1992-04-15,,416.2799987792969
1992-04-16,,416.0400085449219
1992-04-20,,410.17999267578125
1992-04-21,,410.260009765625
1992-04-22,,409.80999755859375
1992-04-23,,411.6000061035156
1992-04-24,,409.0199890136719
1992-04-27,,408.45001220703125
1992-04-28,,409.1099853515625
1992-04-29,,412.0199890136719
1992-04-30,,414.95001220703125
1992-05-01,,412.5299987792969
1992-05-04,,416.9100036621094
1992-05-05,,416.8399963378906
1992-05-06,,416.7900085449219
1992-05-07,,415.8500061035156
1992-05-08,,416.04998779296875
1992-05-11,,418.489990234375
1992-05-12,,416.2900085449219
1992-05-13,,416.45001220703125
1992-05-14,,413.1400146484375
1992-05-15,,410.0899963378906
1992-05-18,,412.80999755859375
1992-05-19,,416.3699951171875
1992-05-20,,415.3900146484375
1992-05-21,,412.6000061035156
1992-05-22,,414.0199890136719
1992-05-26,,411.4100036621094
1992-05-27,,412.1700134277344
1992-05-28,,416.739990234375
1992-05-29,,415.3500061035156
1992-06-01,,417.29998779296875
1992-06-02,,413.5
1992-06-03,,414.5899963378906
1992-06-04,,413.260009765625
1992-06-05,,413.4800109863281
1992-06-08,,413.3599853515625
1992-06-09,,410.05999755859375
1992-06-10,,407.25
1992-06-11,,409.04998779296875
1992-06-12,,409.760009765625
1992-06-15,,410.2900085449219
1992-06-16,,408.32000732421875
1992-06-17,,402.260009765625
1992-06-18,,400.9599914550781
1992-06-19,,403.6700134277344
1992-06-22,,403.3999938964844
1992-06-23,,404.0400085449219
1992-06-24,,403.8399963378906
1992-06-25,,403.1199951171875
1992-06-26,,403.45001220703125
1992-06-29,,408.94000244140625
1992-06-30,,408.1400146484375
1992-07-01,,412.8800048828125
1992-07-02,,411.7699890136719
1992-07-06,,413.8399963378906
1992-07-07,,409.1600036621094
1992-07-08,,410.2799987792969
1992-07-09,,414.2300109863281
1992-07-10,,414.6199951171875
1992-07-13,,414.8699951171875
1992-07-14,,417.67999267578125
1992-07-15,,417.1000061035156
1992-07-16,,417.5400085449219
1992-07-17,,415.6199951171875
1992-07-20,,413.75
1992-07-21,,413.760009765625
1992-07-22,,410.92999267578125
1992-07-23,,412.0799865722656
1992-07-24,,411.6000061035156
1992-07-27,,411.5400085449219
1992-07-28,,417.5199890136719
1992-07-29,,422.2300109863281
1992-07-30,,423.9200134277344
1992-07-31,,424.2099914550781
1992-08-03,,425.0899963378906
1992-08-04,,424.3599853515625
1992-08-05,,422.19000244140625
1992-08-06,,420.5899963378906
1992-08-07,,418.8800048828125
1992-08-10,,419.4200134277344
1992-08-11,,418.8999938964844
1992-08-12,,417.7799987792969
1992-08-13,,417.7300109863281
1992-08-14,,419.9100036621094
1992-08-17,,420.739990234375
1992-08-18,,421.3399963378906
1992-08-19,,418.19000244140625
1992-08-20,,418.260009765625
1992-08-21,,414.8500061035156
1992-08-24,,410.7200012207031
1992-08-25,,411.6099853515625
1992-08-26,,413.510009765625
1992-08-27,,413.5299987792969
1992-08-28,,414.8399963378906
1992-08-31,,414.0299987792969
1992-09-01,,416.07000732421875
1992-09-02,,417.9800109863281
1992-09-03,,417.9800109863281
1992-09-04,,417.0799865722656
1992-09-08,,414.44000244140625
1992-09-09,,416.3599853515625
1992-09-10,,419.95001220703125
1992-09-11,,419.5799865722656
1992-09-14,,425.2699890136719
1992-09-15,,419.7699890136719
1992-09-16,,419.9200134277344
1992-09-17,,419.92999267578125
1992-09-18,,422.92999267578125
1992-09-21,,422.1400146484375
1992-09-22,,417.1400146484375
1992-09-23,,417.44000244140625
1992-09-24,,418.4700012207031
1992-09-25,,414.3500061035156
1992-09-28,,416.6199951171875
1992-09-29,,416.79998779296875
1992-09-30,,417.79998779296875
1992-10-01,,416.2900085449219
1992-10-02,,410.4700012207031
1992-10-05,,407.57000732421875
1992-10-06,,407.17999267578125
1992-10-07,,404.25
1992-10-08,,407.75
1992-10-09,,402.6600036621094
1992-10-12,,407.44000244140625
1992-10-13,,409.29998779296875
1992-10-14,,409.3699951171875
1992-10-15,,409.6000061035156
1992-10-16,,411.7300109863281
1992-10-19,,414.9800109863281
1992-10-20,,415.4800109863281
1992-10-21,,415.6700134277344
1992-10-22,,414.8999938964844
1992-10-23,,414.1000061035156
1992-10-26,,418.1600036621094
1992-10-27,,418.489990234375
1992-10-28,,420.1300048828125
1992-10-29,,420.8599853515625
1992-10-30,,418.67999267578125
1992-11-02,,422.75
1992-11-03,,419.9200134277344
1992-11-04,,417.1099853515625
1992-11-05,,418.3399963378906
1992-11-06,,417.5799865722656
1992-11-09,,418.5899963378906
1992-11-10,,418.6199951171875
1992-11-11,,422.20001220703125
1992-11-12,,422.8699951171875
1992-11-13,,422.42999267578125
1992-11-16,,420.67999267578125
1992-11-17,,419.2699890136719
1992-11-18,,422.8500061035156
1992-11-19,,423.6099853515625
1992-11-20,,426.6499938964844
1992-11-23,,425.1199951171875
1992-11-24,,427.5899963378906
1992-11-25,,429.19000244140625
1992-11-27,,430.1600036621094
1992-11-30,,431.3500061035156
1992-12-01,,430.7799987792969
1992-12-02,,429.8900146484375
1992-12-03,,429.9100036621094
1992-12-04,,432.05999755859375
1992-12-07,,435.30999755859375
1992-12-08,,436.989990234375
1992-12-09,,435.6499938964844
1992-12-10,,434.6400146484375
1992-12-11,,433.7300109863281
1992-12-14,,432.8399963378906
1992-12-15,,432.57000732421875
1992-12-16,,431.5199890136719
1992-12-17,,435.42999267578125
1992-12-18,,441.2799987792969
1992-12-21,,440.70001220703125
1992-12-22,,440.30999755859375
1992-12-23,,439.0299987792969
1992-12-24,,439.7699890136719
1992-12-28,,439.1499938964844
1992-12-29,,437.9800109863281
1992-12-30,,438.82000732421875
1992-12-31,,435.7099914550781
1993-01-04,,435.3800048828125
1993-01-05,,434.3399963378906
1993-01-06,,434.5199890136719
1993-01-07,,430.7300109863281
1993-01-08,,429.04998779296875
1993-01-11,,430.95001220703125
1993-01-12,,431.0400085449219
1993-01-13,,433.0299987792969
1993-01-14,,435.94000244140625
1993-01-15,,437.1499938964844
1993-01-18,,436.8399963378906
1993-01-19,,435.1300048828125
1993-01-20,,433.3699951171875
1993-01-21,,435.489990234375
1993-01-22,,436.1099853515625
1993-01-25,,440.010009765625
1993-01-26,,439.95001220703125
1993-01-27,,438.1099853515625
1993-01-28,,438.6600036621094
1993-01-29,,438.7799987792969
1993-02-01,,442.5199890136719
1993-02-02,,442.54998779296875
1993-02-03,,447.20001220703125
1993-02-04,,449.55999755859375
1993-02-05,,448.92999267578125
1993-02-08,,447.8500061035156
1993-02-09,,445.3299865722656
1993-02-10,,446.2300109863281
1993-02-11,,447.6600036621094
1993-02-12,,444.5799865722656
1993-02-16,,433.9100036621094
1993-02-17,,433.29998779296875
1993-02-18,,431.8999938964844
1993-02-19,,434.2200012207031
1993-02-22,,435.239990234375
1993-02-23,,434.79998779296875
1993-02-24,,440.8699951171875
1993-02-25,,442.3399963378906
1993-02-26,,443.3800048828125
1993-03-01,,442.010009765625
1993-03-02,,447.8999938964844
1993-03-03,,449.260009765625
1993-03-04,,447.3399963378906
1993-03-05,,446.1099853515625
1993-03-08,,454.7099914550781
1993-03-09,,454.3999938964844
1993-03-10,,456.3299865722656
1993-03-11,,453.7200012207031
1993-03-12,,449.8299865722656
1993-03-15,,451.42999267578125
1993-03-16,,451.3699951171875
1993-03-17,,448.30999755859375
1993-03-18,,451.8900146484375
1993-03-19,,450.17999267578125
1993-03-22,,448.8800048828125
1993-03-23,,448.760009765625
1993-03-24,,448.07000732421875
1993-03-25,,450.8800048828125
1993-03-26,,447.7799987792969
1993-03-29,,450.7699890136719
1993-03-30,,451.9700012207031
1993-03-31,,451.6700134277344
1993-04-01,,450.29998779296875
1993-04-02,,441.3900146484375
1993-04-05,,442.2900085449219
1993-04-06,,441.1600036621094
1993-04-07,,442.7300109863281
1993-04-08,,441.8399963378906
1993-04-12,,448.3699951171875
1993-04-13,,449.2200012207031
1993-04-14,,448.6600036621094
1993-04-15,,448.3999938964844
1993-04-16,,448.94000244140625
1993-04-19,,447.4599914550781
1993-04-20,,445.1000061035156
1993-04-21,,443.6300048828125
1993-04-22,,439.4599914550781
1993-04-23,,437.0299987792969
1993-04-26,,433.5400085449219
1993-04-27,,438.010009765625
1993-04-28,,438.0199890136719
1993-04-29,,438.8900146484375
1993-04-30,,440.19000244140625
1993-05-03,,442.4599914550781
1993-05-04,,444.04998779296875
1993-05-05,,444.5199890136719
1993-05-06,,443.260009765625
1993-05-07,,442.30999755859375
1993-05-10,,442.79998779296875
1993-05-11,,444.3599853515625
1993-05-12,,444.79998779296875
1993-05-13,,439.2300109863281
1993-05-14,,439.55999755859375
1993-05-17,,440.3699951171875
1993-05-18,,440.32000732421875
1993-05-19,,447.57000732421875
1993-05-20,,450.5899963378906
1993-05-21,,445.8399963378906
1993-05-24,,448.0
1993-05-25,,448.8500061035156
1993-05-26,,453.44000244140625
1993-05-27,,452.4100036621094
1993-05-28,,450.19000244140625
1993-06-01,,453.8299865722656
1993-06-02,,453.8500061035156
1993-06-03,,452.489990234375
1993-06-04,,450.05999755859375
1993-06-07,,447.69000244140625
1993-06-08,,444.7099914550781
1993-06-09,,445.7799987792969
1993-06-10,,445.3800048828125
1993-06-11,,447.260009765625
1993-06-14,,447.7099914550781
1993-06-15,,446.2699890136719
1993-06-16,,447.42999267578125
1993-06-17,,448.5400085449219
1993-06-18,,443.67999267578125
1993-06-21,,446.2200012207031
1993-06-22,,445.92999267578125
1993-06-23,,443.19000244140625
1993-06-24,,446.6199951171875
1993-06-25,,447.6000061035156
1993-06-28,,451.8500061035156
1993-06-29,,450.69000244140625
1993-06-30,,450.5299987792969
1993-07-01,,449.0199890136719
1993-07-02,,445.8399963378906
1993-07-06,,441.42999267578125
1993-07-07,,442.8299865722656
1993-07-08,,448.6400146484375
1993-07-09,,448.1099853515625
1993-07-12,,448.9800109863281
1993-07-13,,448.0899963378906
1993-07-14,,450.0799865722656
1993-07-15,,449.2200012207031
1993-07-16,,445.75
1993-07-19,,446.0299987792969
1993-07-20,,447.30999755859375
1993-07-21,,447.17999267578125
1993-07-22,,444.510009765625
1993-07-23,,447.1000061035156
1993-07-26,,449.0899963378906
1993-07-27,,448.239990234375
1993-07-28,,447.19000244140625
1993-07-29,,450.239990234375
1993-07-30,,448.1300048828125
1993-08-02,,450.1499938964844
1993-08-03,,449.2699890136719
1993-08-04,,448.5400085449219
1993-08-05,,448.1300048828125
1993-08-06,,448.67999267578125
1993-08-09,,450.7200012207031
1993-08-10,,449.45001220703125
1993-08-11,,450.4599914550781
1993-08-12,,448.9599914550781
1993-08-13,,450.1400146484375
1993-08-16,,452.3800048828125
1993-08-17,,453.1300048828125
1993-08-18,,456.0400085449219
1993-08-19,,456.42999267578125
1993-08-20,,456.1600036621094
1993-08-23,,455.2300109863281
1993-08-24,,459.7699890136719
1993-08-25,,460.1300048828125
1993-08-26,,461.0400085449219
1993-08-27,,460.5400085449219
1993-08-30,,461.8999938964844
1993-08-31,,463.55999755859375
1993-09-01,,463.1499938964844
1993-09-02,,461.29998779296875
1993-09-03,,461.3399963378906
1993-09-07,,458.5199890136719
1993-09-08,,456.6499938964844
1993-09-09,,457.5
1993-09-10,,461.7200012207031
1993-09-13,,462.05999755859375
1993-09-14,,459.8999938964844
1993-09-15,,461.6000061035156
1993-09-16,,459.42999267578125
1993-09-17,,458.8299865722656
1993-09-20,,455.04998779296875
1993-09-21,,452.95001220703125
1993-09-22,,456.20001220703125
1993-09-23,,457.739990234375
1993-09-24,,457.6300048828125
1993-09-27,,461.79998779296875
1993-09-28,,461.5299987792969
1993-09-29,,460.1099853515625
1993-09-30,,458.92999267578125
1993-10-01,,461.2799987792969
1993-10-04,,461.3399963378906
1993-10-05,,461.20001220703125
1993-10-06,,460.739990234375
1993-10-07,,459.17999267578125
1993-10-08,,460.30999755859375
1993-10-11,,460.8800048828125
1993-10-12,,461.1199951171875
1993-10-13,,461.489990234375
1993-10-14,,466.8299865722656
1993-10-15,,469.5
1993-10-18,,468.45001220703125
1993-10-19,,466.2099914550781
1993-10-20,,466.07000732421875
1993-10-21,,465.3599853515625
1993-10-22,,463.2699890136719
1993-10-25,,464.20001220703125
1993-10-26,,464.29998779296875
1993-10-27,,464.6099853515625
1993-10-28,,467.7300109863281
1993-10-29,,467.8299865722656
1993-11-01,,469.1000061035156
1993-11-02,,468.44000244140625
1993-11-03,,463.0199890136719
1993-11-04,,457.489990234375
1993-11-05,,459.57000732421875
1993-11-08,,460.2099914550781
1993-11-09,,460.3299865722656
1993-11-10,,463.7200012207031
1993-11-11,,462.6400146484375
1993-11-12,,465.3900146484375
1993-11-15,,463.75
1993-11-16,,466.739990234375
1993-11-17,,464.80999755859375
1993-11-18,,463.6199951171875
1993-11-19,,462.6000061035156
1993-11-22,,459.1300048828125
1993-11-23,,461.0299987792969
1993-11-24,,462.3599853515625
1993-11-26,,463.05999755859375
1993-11-29,,461.8999938964844
1993-11-30,,461.7900085449219
1993-12-01,,461.8900146484375
1993-12-02,,463.1099853515625
1993-12-03,,464.8900146484375
1993-12-06,,466.42999267578125
1993-12-07,,466.760009765625
1993-12-08,,466.2900085449219
1993-12-09,,464.17999267578125
1993-12-10,,463.92999267578125
1993-12-13,,465.70001220703125
1993-12-14,,463.05999755859375
1993-12-15,,461.8399963378906
1993-12-16,,463.3399963378906
1993-12-17,,466.3800048828125
1993-12-20,,465.8500061035156
1993-12-21,,465.29998779296875
1993-12-22,,467.32000732421875
1993-12-23,,467.3800048828125
1993-12-27,,470.5400085449219
1993-12-28,,470.94000244140625
1993-12-29,,470.5799865722656
1993-12-30,,468.6400146484375
1993-12-31,,466.45001220703125
1994-01-03,,465.44000244140625
1994-01-04,,466.8900146484375
1994-01-05,,467.54998779296875
1994-01-06,,467.1199951171875
1994-01-07,,469.8999938964844
1994-01-10,,475.2699890136719
1994-01-11,,474.1300048828125
1994-01-12,,474.1700134277344
1994-01-13,,472.4700012207031
1994-01-14,,474.9100036621094
1994-01-17,,473.29998779296875
1994-01-18,,474.25
1994-01-19,,474.29998779296875
1994-01-20,,474.9800109863281
1994-01-21,,474.7200012207031
1994-01-24,,471.9700012207031
1994-01-25,,470.9200134277344
1994-01-26,,473.20001220703125
1994-01-27,,477.04998779296875
1994-01-28,,478.70001220703125
1994-01-31,,481.6099853515625
1994-02-01,,479.6199951171875
1994-02-02,,482.0
1994-02-03,,480.7099914550781
1994-02-04,,469.80999755859375
1994-02-07,,471.760009765625
1994-02-08,,471.04998779296875
1994-02-09,,472.7699890136719
1994-02-10,,468.92999267578125
1994-02-11,,470.17999267578125
1994-02-14,,470.2300109863281
1994-02-15,,472.5199890136719
1994-02-16,,472.7900085449219
1994-02-17,,470.3399963378906
1994-02-18,,467.69000244140625
1994-02-22,,471.4599914550781
1994-02-23,,470.69000244140625
1994-02-24,,464.260009765625
1994-02-25,,466.07000732421875
1994-02-28,,467.1400146484375
1994-03-01,,464.44000244140625
1994-03-02,,464.80999755859375
1994-03-03,,463.010009765625
1994-03-04,,464.739990234375
1994-03-07,,466.9100036621094
1994-03-08,,465.8800048828125
1994-03-09,,467.05999755859375
1994-03-10,,463.8999938964844
1994-03-11,,466.44000244140625
1994-03-14,,467.3900146484375
1994-03-15,,467.010009765625
1994-03-16,,469.4200134277344
1994-03-17,,470.8999938964844
1994-03-18,,471.05999755859375
1994-03-21,,468.5400085449219
1994-03-22,,468.79998779296875
1994-03-23,,468.5400085449219
1994-03-24,,464.3500061035156
1994-03-25,,460.5799865722656
1994-03-28,,460.0
1994-03-29,,452.4800109863281
1994-03-30,,445.54998779296875
1994-03-31,,445.7699890136719
1994-04-04,,438.9200134277344
1994-04-05,,448.2900085449219
1994-04-06,,448.04998779296875
1994-04-07,,450.8800048828125
1994-04-08,,447.1000061035156
1994-04-11,,449.8699951171875
1994-04-12,,447.57000732421875
1994-04-13,,446.260009765625
1994-04-14,,446.3800048828125
1994-04-15,,446.17999267578125
1994-04-18,,442.4599914550781
1994-04-19,,442.5400085449219
1994-04-20,,441.9599914550781
1994-04-21,,448.7300109863281
1994-04-22,,447.6300048828125
1994-04-25,,452.7099914550781
1994-04-26,,451.8699951171875
1994-04-28,,449.1000061035156
1994-04-29,,450.9100036621094
1994-05-02,,453.0199890136719
1994-05-03,,453.0299987792969
1994-05-04,,451.7200012207031
1994-05-05,,451.3800048828125
1994-05-06,,447.82000732421875
1994-05-09,,442.32000732421875
1994-05-10,,446.010009765625
1994-05-11,,441.489990234375
1994-05-12,,443.75
1994-05-13,,444.1400146484375
1994-05-16,,444.489990234375
1994-05-17,,449.3699951171875
1994-05-18,,453.69000244140625
1994-05-19,,456.4800109863281
1994-05-20,,454.9200134277344
1994-05-23,,453.20001220703125
1994-05-24,,454.80999755859375
1994-05-25,,456.3399963378906
1994-05-26,,457.05999755859375
1994-05-27,,457.3299865722656
1994-05-31,,456.5
1994-06-01,,457.6300048828125
1994-06-02,,457.6499938964844
1994-06-03,,460.1300048828125
1994-06-06,,458.8800048828125
1994-06-07,,458.2099914550781
1994-06-08,,457.05999755859375
1994-06-09,,457.8599853515625
1994-06-10,,458.6700134277344
1994-06-13,,459.1000061035156
1994-06-14,,462.3699951171875
1994-06-15,,460.6099853515625
1994-06-16,,461.92999267578125
1994-06-17,,458.45001220703125
1994-06-20,,455.4800109863281
1994-06-21,,451.3399963378906
1994-06-22,,453.0899963378906
1994-06-23,,449.6300048828125
1994-06-24,,442.79998779296875
1994-06-27,,447.30999755859375
1994-06-28,,446.07000732421875
1994-06-29,,447.6300048828125
1994-06-30,,444.2699890136719
1994-07-01,,446.20001220703125
1994-07-05,,446.3699951171875
1994-07-06,,446.1300048828125
1994-07-07,,448.3800048828125
1994-07-08,,449.54998779296875
1994-07-11,,448.05999755859375
1994-07-12,,447.95001220703125
1994-07-13,,448.7300109863281
1994-07-14,,453.4100036621094
1994-07-15,,454.1600036621094
1994-07-18,,455.2200012207031
1994-07-19,,453.8599853515625
1994-07-20,,451.6000061035156
1994-07-21,,452.6099853515625
1994-07-22,,453.1099853515625
1994-07-25,,454.25
1994-07-26,,453.3599853515625
1994-07-27,,452.57000732421875
1994-07-28,,454.239990234375
1994-07-29,,458.260009765625
1994-08-01,,461.010009765625
1994-08-02,,460.55999755859375
1994-08-03,,461.45001220703125
1994-08-04,,458.3999938964844
1994-08-05,,457.0899963378906
1994-08-08,,457.8900146484375
1994-08-09,,457.9200134277344
1994-08-10,,460.29998779296875
1994-08-11,,458.8800048828125
1994-08-12,,461.94000244140625
1994-08-15,,461.2300109863281
1994-08-16,,465.010009765625
1994-08-17,,465.1700134277344
1994-08-18,,463.1700134277344
1994-08-19,,463.67999267578125
1994-08-22,,462.32000732421875
1994-08-23,,464.510009765625
1994-08-24,,469.0299987792969
1994-08-25,,468.0799865722656
1994-08-26,,473.79998779296875
1994-08-29,,474.5899963378906
1994-08-30,,476.07000732421875
1994-08-31,,475.489990234375
1994-09-01,,473.1700134277344
1994-09-02,,470.989990234375
1994-09-06,,471.8599853515625
1994-09-07,,470.989990234375
1994-09-08,,473.1400146484375
1994-09-09,,468.17999267578125
1994-09-12,,466.2099914550781
1994-09-13,,467.510009765625
1994-09-14,,468.79998779296875
1994-09-15,,474.80999755859375
1994-09-16,,471.19000244140625
1994-09-19,,470.8500061035156
1994-09-20,,463.3599853515625
1994-09-21,,461.4599914550781
1994-09-22,,461.2699890136719
1994-09-23,,459.6700134277344
1994-09-26,,460.82000732421875
1994-09-27,,462.04998779296875
1994-09-28,,464.8399963378906
1994-09-29,,462.239990234375
1994-09-30,,462.7099914550781
1994-10-03,,461.739990234375
1994-10-04,,454.5899963378906
1994-10-05,,453.5199890136719
1994-10-06,,452.3599853515625
1994-10-07,,455.1000061035156
1994-10-10,,459.0400085449219
1994-10-11,,465.7900085449219
1994-10-12,,465.4700012207031
1994-10-13,,467.7900085449219
1994-10-14,,469.1000061035156
1994-10-17,,468.9599914550781
1994-10-18,,467.6600036621094
1994-10-19,,470.2799987792969
1994-10-20,,466.8500061035156
1994-10-21,,464.8900146484375
1994-10-24,,460.8299865722656
1994-10-25,,461.5299987792969
1994-10-26,,462.6199951171875
1994-10-27,,465.8500061035156
1994-10-28,,473.7699890136719
1994-10-31,,472.3500061035156
1994-11-01,,468.4200134277344
1994-11-02,,466.510009765625
1994-11-03,,467.9100036621094
1994-11-04,,462.2799987792969
1994-11-07,,463.07000732421875
1994-11-08,,465.6499938964844
1994-11-09,,465.3999938964844
1994-11-10,,464.3699951171875
1994-11-11,,462.3500061035156
1994-11-14,,466.0400085449219
1994-11-15,,465.0299987792969
1994-11-16,,465.6199951171875
1994-11-17,,463.57000732421875
1994-11-18,,461.4700012207031
1994-11-21,,458.29998779296875
1994-11-22,,450.0899963378906
1994-11-23,,449.92999267578125
1994-11-25,,452.2900085449219
1994-11-28,,454.1600036621094
1994-11-29,,455.1700134277344
1994-11-30,,453.69000244140625
1994-12-01,,448.9200134277344
1994-12-02,,453.29998779296875
1994-12-05,,453.32000732421875
1994-12-06,,453.1099853515625
1994-12-07,,451.2300109863281
1994-12-08,,445.45001220703125
1994-12-09,,446.9599914550781
1994-12-12,,449.4700012207031
1994-12-13,,450.1499938964844
1994-12-14,,454.9700012207031
1994-12-15,,455.3399963378906
1994-12-16,,458.79998779296875
1994-12-19,,457.9100036621094
1994-12-20,,457.1000061035156
1994-12-21,,459.6099853515625
1994-12-22,,459.67999267578125
1994-12-23,,459.8299865722656
1994-12-27,,462.4700012207031
1994-12-28,,460.8599853515625
1994-12-29,,461.1700134277344
1994-12-30,,459.2699890136719
1995-01-03,,459.1099853515625
1995-01-04,,460.7099914550781
1995-01-05,,460.3399963378906
1995-01-06,,460.67999267578125
1995-01-09,,460.8299865722656
1995-01-10,,461.67999267578125
1995-01-11,,461.6600036621094
1995-01-12,,461.6400146484375
1995-01-13,,465.9700012207031
1995-01-16,,469.3800048828125
1995-01-17,,470.04998779296875
1995-01-18,,469.7099914550781
1995-01-19,,466.95001220703125
1995-01-20,,464.7799987792969
1995-01-23,,465.82000732421875
1995-01-24,,465.8599853515625
1995-01-25,,467.44000244140625
1995-01-26,,468.32000732421875
1995-01-27,,470.3900146484375
1995-01-30,,468.510009765625
1995-01-31,,470.4200134277344
1995-02-01,,470.3999938964844
1995-02-02,,472.7900085449219
1995-02-03,,478.6499938964844
1995-02-06,,481.1400146484375
1995-02-07,,480.80999755859375
1995-02-08,,481.19000244140625
1995-02-09,,480.19000244140625
1995-02-10,,481.4599914550781
1995-02-13,,481.6499938964844
1995-02-14,,482.54998779296875
1995-02-15,,484.5400085449219
1995-02-16,,485.2200012207031
1995-02-17,,481.9700012207031
1995-02-21,,482.7200012207031
1995-02-22,,485.07000732421875
1995-02-23,,486.9100036621094
1995-02-24,,488.1099853515625
1995-02-27,,483.80999755859375
1995-02-28,,487.3900146484375
1995-03-01,,485.6499938964844
1995-03-02,,485.1300048828125
1995-03-03,,485.4200134277344
1995-03-06,,485.6300048828125
1995-03-07,,482.1199951171875
1995-03-08,,483.1400146484375
1995-03-09,,483.1600036621094
1995-03-10,,489.57000732421875
1995-03-13,,490.04998779296875
1995-03-14,,492.8900146484375
1995-03-15,,491.8800048828125
1995-03-16,,495.4100036621094
1995-03-17,,495.5199890136719
1995-03-20,,496.1400146484375
1995-03-21,,495.07000732421875
1995-03-22,,495.6700134277344
1995-03-23,,495.95001220703125
1995-03-24,,500.9700012207031
1995-03-27,,503.20001220703125
1995-03-28,,503.8999938964844
1995-03-29,,503.1199951171875
1995-03-30,,502.2200012207031
1995-03-31,,500.7099914550781
1995-04-03,,501.8500061035156
1995-04-04,,505.239990234375
1995-04-05,,505.57000732421875
1995-04-06,,506.0799865722656
1995-04-07,,506.4200134277344
1995-04-10,,507.010009765625
1995-04-11,,505.5299987792969
1995-04-12,,507.1700134277344
1995-04-13,,509.2300109863281
1995-04-17,,506.1300048828125
1995-04-18,,505.3699951171875
1995-04-19,,504.9200134277344
1995-04-20,,505.2900085449219
1995-04-21,,508.489990234375
1995-04-24,,512.8900146484375
1995-04-25,,512.0999755859375
1995-04-26,,512.6599731445312
1995-04-27,,513.5499877929688
1995-04-28,,514.7100219726562
1995-05-01,,514.260009765625
1995-05-02,,514.8599853515625
1995-05-03,,520.47998046875
1995-05-04,,520.5399780273438
1995-05-05,,520.1199951171875
1995-05-08,,523.9600219726562
1995-05-09,,523.5599975585938
1995-05-10,,524.3599853515625
1995-05-11,,524.3699951171875
1995-05-12,,525.5499877929688
1995-05-15,,527.739990234375
1995-05-16,,528.1900024414062
1995-05-17,,527.0700073242188
1995-05-18,,519.5800170898438
1995-05-19,,519.1900024414062
1995-05-22,,523.6500244140625
1995-05-23,,528.5900268554688
1995-05-24,,528.6099853515625
